time	A	B
46.0	1.0064780980412974e-08	99.99999998993526
46.25	8.953870091595483e-09	99.99999999104618
46.5	7.955277819996896e-09	99.99999999204478
46.75	7.069004165617215e-09	99.99999999293105
47.0	6.294994677485058e-09	99.99999999370505
47.25	5.606457250813335e-09	99.99999999439359
47.5	4.98106465473051e-09	99.99999999501898
47.75	4.418816889236583e-09	99.99999999558123
48.0	3.919713954331554e-09	99.99999999608033
48.25	3.4814114378563913e-09	99.99999999651864
48.5	3.0863799075459066e-09	99.99999999691367
48.75	2.731032963530355e-09	99.99999999726901
49.0	2.415370605809737e-09	99.99999999758468
49.25	2.1393928343840523e-09	99.99999999786066
49.5	1.8973337244169213e-09	99.99999999810272
49.75	1.6790751387727152e-09	99.99999999832097
50.0	1.4844291096420276e-09	99.99999999851562
